,id,title,union
2506,10313.0,The Men Who Stare at Goats,the men who stare at goat a report in iraq might just have the stori of a lifetim when he meet lyn cassadi a guy who claim to be a former member of the u s armi s new earth armi a unit that employ paranorm power in their mission comedi war georgeclooney ewanmcgregor jeffbridg kevinspacey robertpatrick stephenlang waleedzuait stephenroot glennmorshow nickofferman timgriffin rebeccamad jacobbrown toddlawsonlatourrett bradgrunberg elsavillafan fawadsiddiqui samuelrayg mccalebburnett robertcurtisbrown hrachtitizian shafikn bahou christophermah mattnewton kevinwiggin jjraschel arronshiv jaimemargarida williamsterchi drewseltz donnlamkin seancurley michael davidaragon morsebicknel keving grantheslov bbcfilm smokehous rubyfilm
2507,19994.0,Jennifer's Body,jennif s bodi a newli possess cheerlead turn into a killer who special in of her male classmat can her best friend put an end to the horror comedi horror meganfox amandaseyfri johnnysimmon adambrodi j k simmon kylegalln amysedari cynthiastevenson carriegenzel juanrieding chrispratt junorinaldi amanjoh eveharlow genevievebuechn michaelbean canduschurchil diablocodi lancehenriksen megancharpenti karynkusama duneentertain foxatom
2508,11323.0,The Informant!,the inform a rise star at agri industri giant archer daniel midland adm mark whitacr suddenli turn whistleblow even as he expos hi compani s multi nation price fix conspiraci to the fbi whitacr envis himself be hail as a hero of the common man and hand a promot drama comedi crime mattdamon scottbakula joelmchal melanielynskey anndowd thomasf wilson tompapa rickoverton allanhavey pattonoswalt scottadsit eddiejemison clancybrown ardenmyrin tonyhal andrewdali frankwelk candyclark dicksmoth tomsmoth richardstevenhorvitz bobzani paulf tompkin lucasmchughcarrol stevensoderbergh sectioneight groundswellproduct warnerbro participantmedia jaff braunsteinenterpris
2509,12569.0,Extract,extract the owner of a factori that produc flavor extract joel reynold seem to have it all but realli doesn t what s miss is sexual attent from hi wife suzi joel hatch a convolut plan to get suzi to cheat on him therebi clear the way for joel to have an affair with cindi an employe but what joel doesn t know is that cindi is a sociopath con artist and a freak workplac accid clear the way for her to ruin joel forev comedi jasonbateman milakuni kristenwiig benaffleck j k simmon cliftoncollinsjr dustinmilligan davidkoechn bethgrant t j miller javierguti rrez lidiaporto genesimmon mattschulz lambertogutierrez brentbrisco halspark nickthun tomvirtu christopherrocha jennyo hara garycol mikejudg bristonmeeney marilynmonrovia mikejudg miramaxfilm
2510,19912.0,The Final Destination,the final destin after a young man s premonit of a deadli race car crash help save the live of hi peer death set out to collect those who evad their end horror mysteri bobbycampo shantelvansanten nickzano haleywebb kristaallen andrewfiscella justinwelborn stephaniehonor laragric jacksonwalk mykeltiwilliamson jeddajon treyburv ericpaulsen philaustin chrisfri tinapark cecilemonteyn danerhod williamaguillard brendanaguillard haroldevan gabriellechapin davidr elli newlinecinema practicalpictur parallelzid
2511,18501.0,Gamer,gamer mind control technolog ha taken societi by a storm a multiplay on line game call slayer allow player to control human prison in mass scale simon control kabl the onlin champion of the game kabl s ultim challeng becom regain hi ident and independ by defeat the game s mastermind action thriller sciencefict gerardbutl michaelc hall loganlerman ambervalletta terrycrew kyrasedgwick ludacri alisonlohman miloventimiglia aaronyoo johnleguizamo johnnywhitworth zo bell ashleyrickard brighidflem maggielawson nikitaramsey jaderamsey mimimichael sadiealexandru charlesdowdyiii davidrubin michaelweston noelgugliemi keithdavid jamesroday samuelwitw lloydkaufman briantaylor markneveldin lakeshoreentertain lionsgat
2512,22794.0,Cloudy with a Chance of Meatballs,cloudi with a chanc of meatbal inventor flint lockwood creat a machin that make cloud rain food enabl the down and out citizen of chewandswallow to feed themselv but when the fall food reach gargantuan proport flint must scrambl to avert disast can he regain control of the machin and put an end to the wild weather befor the town is destroy anim comedi famili billhad annafari jamescaan mr t benjaminbratt brucecampbel neilpatrickharri alrok laurengraham andysamberg bobb ej thompson willfort maxneuwirth petersiragusa angelashelton neilflynn lizcackowski isabellaacr lorialan shanebaumel bobbergen codycameron marshaclark johncygan anndomin pauleid jessharnel garya hecker phillord sherrylynn dannymann monamarshal mickiemcgowan christophermil larainenewman janrabson gracerolek jeremyshada willshadley melissasturm arielwint phillord christophermil columbiapictur sonypicturesanim
2513,18570.0,"Food, Inc.",food inc documentari filmmak robert kenner examin how mammoth corpor have taken over all aspect of the food chain in the unit state from the farm where our food is grown to the chain restaur and supermarket where it s sold narrat by author and activist eric schlosser the film featur interview with averag american about their dietari habit commentari from food expert like michael pollan and unsettl footag shot insid larg scale anim process plant documentari michaelpollan ericschloss richardlobb vinceedward carolemorison robertkenn magnoliapictur
2514,25643.0,Love Happens,love happen dr burk ryan is a success self help author and motiv speaker with a secret while he help thousand of peopl cope with tragedi and person loss he secretli is unabl to overcom the death of hi late wife it s not until burk meet a fierc independ florist name elois that he is forc to face hi past and overcom hi demon drama romanc aaroneckhart jenniferaniston judygr martinsheen deirdreblad johncarrolllynch danfogl sashaalexand francesconroy joeanderson clydekusatsu annemariedeluis tylermcclendon panou michaelkopsa elfinaluk brandoncamp universalpictur stuberproduct camp thompsonpictur relativitymedia scionfilm travelingfilmproduct
2515,23827.0,Paranormal Activity,paranorm activ after a young middl class coupl move into a suburban starter tract hous they becom increasingli disturb by a presenc that may or may not be somehow demon but is certainli most activ in the middl of the night especi when they sleep or tri to horror mysteri katiefeatherston micahsloat markfredrich amberarmstrong ashleypalm orenp blumhouseproduct solanafilm
2516,20178.0,World's Greatest Dad,world s greatest dad robin william star as lanc clayton a man who ha learn to settl he dream of be a rich and famou writer but ha onli manag to make it as a high school poetri teacher hi onli son kyle daryl sabara is an insuffer jackass who won t give hi father the time of day he is date clair alexi gilmor the school s ador art teacher but she doesn t want to get seriou comedi romanc robinwilliam alexiegilmor darylsabara geoffpierson henrysimmon tonyv mitzimccal morganmurphi naomiglick danspenc zacharyvital evanmartin elliejameson michaelthomasmoor raymist jermainewilliam lorrainenicholson kristnovosel rebeccaerwinspenc cheriminn zazu mablema tobyhuss deborahhorn brucehornsbi rileydeanston jilltalley tomkenni bobcatgoldthwait magnoliapictur jerkschoolproduct
2517,22074.0,Capitalism: A Love Story,capit a love stori michael moor s capit a love stori come home to the issu he s been examin throughout hi career the disastr impact of corpor domin on the everyday live of american and by default the rest of the world documentari michaelmoor thorabirch williamblack elijahcum baronhil marcykaptur wallaceshawn elizabethwarren peterzalewski michaelmoor theweinsteincompani paramountvantag
2518,23128.0,The Cove,the cove the cove tell the amaz true stori of how an elit team of individu film maker and free diver embark on a covert mission to penetr the hidden cove in japan shine light on a dark and deadli secret the shock discoveri were onli the tip of the iceberg documentari joechisholm mandi raecruikshank charleshambleton simonhutchin kirkkrack isabelluca richardo barri haydenpanettier rogerpayn johnpott louiepsihoyo louiepsihoyo diamonddoc fishfilm oceanicpreservationsocieti quickfirefilm participantmedia
2519,12573.0,A Serious Man,a seriou man a seriou man is the stori of an ordinari man s search for clariti in a univers where jefferson airplan is on the radio and f troop is on tv it is and larri gopnik a physic professor at a quiet midwestern univers ha just been inform by hi wife judith that she is leav him she ha fallen in love with one of hi more pompou acquaint sy ableman comedi drama michaelstuhlbarg richardkind fredmelam sarilennick aaronwolff jessicamcmanu adamarkin georgewyn peterbreitmay brentbraunschweig davidkang benjaminportno jonkaminskijr arihoptman alanmandel amylandeck simonhelberg katherineborowitz joelcoen ethancoen mikezossproduct studiocan relativitymedia focusfeatur workingtitlefilm
2520,23202.0,Trick 'r Treat,trick r treat four interwoven stori that occur on halloween an everyday high school princip ha a secret life as a serial killer a colleg virgin might have just met the one guy for her a group of teenag pull a mean prank a bitter old reclus receiv an uninvit guest horror thriller annapaquin briancox lesliebibb rochelleayt quinnlord dylanbak monecadelain tahmohpenikett laurenleesmith brittmckillip brettkelli jean lucbilodeau albertoghisi jameswillson christinewil isabelledeluc sammtodd connorchristopherlevin lauramennel tyhil matthewkevinanderson barbarakottmei derekmciv catherinebarrol carolineredekopp patrickgilmor troyeverett tatianaanderson richardharmon michaeldougherti legendarypictur warnerbro badhatharryproduct littlesamfilm
2521,22798.0,Whip It,whip it in bodeen texa land of the dragon an indi rock love misfit find a way of deal with her small town miseri after she discov a roller derbi leagu in nearbi austin drama ellenpag aliashawkat kristenwiig drewbarrymor shannoneagen landonpigg zo bell juliettelewi arigraynor sarahhabel marciagayharden jimmyfallon andrewwilson eve danielstern harmarsuperstar carloalban wallacebridg johnlepard austinbickel drewbarrymor duneentertain mandatepictur vincentpictur barrymendelproduct flowerfilm ii ryeroadproduct baberuthlessproduct
2522,23082.0,The Invention of Lying,the invent of lie set in a world where the concept of lie doesn t exist a loser chang hi lot when he invent lie and use it to get ahead comedi romanc fantasi rickygervai jennifergarn jonahhil louisc k jeffreytambor fionnulaflanagan roblow tinafey stephaniemarch rubensantiago hudson johnhodgman natecorddri jimmisimpson martinstarr jasonbateman christopherguest philipseymourhoffman edwardnorton bobbymoynihan stephenmerch dreamawalk ericandr colejensen rickygervai matthewrobinson mediarightscapit linpictur warnerbro wintergreenproduct lyndaobstproduct pictur radarpictur
2523,19959.0,Surrogates,surrog set in a futurist world where human live in isol and interact through surrog robot a cop is forc to leav hi home for the first time in year in order to investig the murder of other surrog action sciencefict thriller brucewilli radhamitchel rosamundpik jamescromwel vingrham helenamattsson boriskodjo iannovick devinratray jacknoseworthi dannyf smith jeffreydeserrano michaelcudlitz trevordonovan jenniferalden michaelphilip jamesfrancisginti andrewhaserlat justingoodrich rachelsterl metagold taylorcol jordanbelfi j l highsmith lisahernandez kirkhawkin nicholaspurcel maxmurphi victorwebst valerieazlynn davidklefek chadwilliam mikerandi michaeldemello ronmurphi davidconley bruce robertserafin codychristian toddcahoon ellathoma gabrielold eamonbrook rickmalambri anyamonzikova jonathanmostow touchstonepictur mandevillefilm wintergreenproduct topshelfproduct
