name,movie_id
Len Wiseman,64635
Shane Meadows,25048
Randall Cole,73943
Stephen T. Kay,55680
Pål Sletaune,75229
Oley Sassone,22059
Giles Foster,65035
Masayuki Ochiai,32171
Ken Loach,103747
Peter Byck,75446
Keoni Waxman,28465
Paolo Genovese,56909
Alby Falzon,37545
Mitsuo Hashimoto,39323
Ted Nicolaou,34125
Olivier Van Hoofstadt,8736
Michel Hazanavicius,16130
Dominique Mezerette,16130
Daniel Stamm,109459
Kristian Pithie,320917
Dolph Lundgren,35402
Uwe Boll,80410
Anno Saul,51365
Osamu Kasai,18095
William Heise,94570
Gustavo Taretto,76696
Gordon Douglas,68143
Eduardo Rodríguez,102630
William Kaufman,122924
Jeffery Scott Lando,18443
Michael Mfume,155341
Gabe Ibáñez,38256
Wilfred Jackson,58159
Quentin Dupieux,49084
Harry Winer,81436
Jonathan Demme,105978
Bill Rebane,94548
John Hyams,100683
Dermot Mulroney,59296
Peggy Holmes,13676
Suzan Beraza,85593
Sam Mendes,37724
Nikos Nikolaidis,131997
Francesco Rosi,58383
James Ivory,77287
Eric Lartigau,20106
Benoît Delépine,21145
Gustave de Kervern,21145
Aaron Norris,63988
Jay Roach,77953
Claes Olsson,116019
Gabe Torres,85414
David Frankel,82696
Shimako Sato,24410
Koji Shima,70872
Michael Preece,38202
Eric Norris,36996
Lauren Greenfield,84327
Pauline Chan,118984
William Tannen,20499
Edward Dmytryk,100910
Gregg Champion,45792
Serge Boutleroff,8266
Jean-Paul Salomé,8266
Spencer Gordon Bennet,314070
Wallace Grissell,314070
Marja Pyykkö,51190
Jang Hoon,50090
Marko Mäkilaakso,77068
Jamie Johnson,46888
Josh Reed,49958
Hans Richter,32327
Shôhei Imamura,50696
Nikos Nikolaidis,133523
Hiroshi Inagaki,43121
Jerzy Skolimowski,133373
Koreyoshi Kurahara,71719
Tim Sullivan,79771
Adam Rifkin,79771
Adam Green,79771
Joe Lynch,79771
Jackie Chan,34800
Corey Yuen Kwai,34800
Ngai Hoi-Fung,34800
Gam Yam,34800
Chu Mu,21537
Yoshikatsu Kimura,68649
Pete McCormack,84383
Raúl Ruiz,126420
Yoshishige Yoshida,104241
Christophe Honoré,93188
Susan Froemke,120271
Elgin James,75595
Koreyoshi Kurahara,95506
Ismail Merchant,78263
Chu Mu,38034
Sam Fell,77174
Chris Butler,77174
David Bowers,82650
Steve Webb,40572
Mike de Leon,208579
Veit Harlan,97088
Veit Harlan,265579
Vahe Gabuchian,75680
Belisario Amador,458428
Marcelo Estévez,458428
Juan Oyharçabal,458428
Eduardo Peduto,458428
Kim Han-min,79224
Takashi Miike,85836
Christopher Neil,84203
Lee Toland Krieger,84184
Jukka Sipilä,293094
Joachim Lafosse,121210
Dax Shepard,109513
David Palmer,109513
Jason Freeland,14196
Rufus Norris,109584
Vivi Friedman,73846
Chantal Akerman,93934
John Kafka,14128
Todd Solondz,83384
John Fasano,84289
Arthur Bradford,76360
Toshio Matsumoto,1556
Yim Pil-sung,118624
Kim Jee-woon,118624
David Koepp,49526
Mikhail Kalatozov,83539
Bela Fridman,83539
Pál Fejős,101482
Fred Olen Ray,30785
Ingmar Bergman,42152
Peter Hedges,71864
John Hillcoat,82633
Krisztina Goda,57330
John Gulager,71668
Dusan Makavejev,71725
David Brooks,89691
Alexander Grasshoff,31074
Mike Birbiglia,84340
Seth Barrish,84340
Paul Wheeler,26556
David Drury,202043
Sarah Pia Anderson,216035
Pere Portabella,137625
Philip Martin,263946
Malik Bendjelloul,84334
Ole Bornedal,77883
Ernie Barbarash,127521
Sid Bennett,119698
Guillaume Canet,48034
Cory Shiozaki,110491
Todd Lincoln ,79694
Carol Morley,83540
Aleksi Mäkelä,108762
Christopher Sykes,376394
Tom Hooper,263947
John Madden,215999
Nikos Nikolaidis,134012
Josh Stolberg,83403
Jackie Oudney,39369
Koldo Serra,12677
Jacques Fieschi,79034
Philip Kaufman,27349
William Klein,67429
Joe Berlinger,83660
Bruce Sinofsky,83660
Leslye Headland,84174
Brian Klugman,83686
Lee Sternthal,83686
Mads Matthiesen,84344
Ralph Nelson,53336
Dror Zahavi,35623
Francesco Rosi,86785
William Klein,27146
Manuel Iborra,189472
Jason Moore,114150
Mabrouk El Mechri,77948
Todd Louiso,84281
Mikio Naruse,46493
Jamie Bradshaw,112090
Aleksandr Dulerayn,112090
Burt Kennedy,85341
Charles Martin Smith,37661
Camila Guzmán Urzúa,130458
Ron Fricke,89708
Chris Bailey,67166
Rian Johnson,59967
Craig Zobel,84188
Brillante Mendoza,122080
Sean Anders,87428
Luc Besson,26505
James Sbardellati,15895
Jim Wynorski,28218
Carles Torrens,97795
Sebastian Dehnhardt,70808
Alrick Brown,81215
Raffaello Matarazzo,94108
Yukio Mishima,71827
Masaki Dômoto,71827
Philippe Garrel,149145
Pere Portabella,126278
Jake Schreier,84329
Jukka Kärkkäinen,122492
Jani-Petteri Passi,122492
Nadine Labaki,77461
Alison Klayman,84169
Peter A. Dowling,24421
Roberto Rossellini,117408
Dennis Lee,96973
Paul W.S. Anderson,71679
Robert Lorenz,87825
Robert Stevenson,88075
Fernando Meirelles,89455
Marcus Lenz,148857
John Ford,157903
Roy Del Ruth,43599
Sacha Guitry,70090
Olaf Saumer,74103
Joe Berlinger,84347
Daryl Wein,100529
Paul Thomas Anderson,68722
Burt Kennedy,85339
Frank Martin,191600
Pete Travis,49049
Rouben Mamoulian,179251
Levan Bakhia,137145
Beqa Jguburia,137145
Nicholas Jarecki,60599
Steve Taylor,98369
Giovanni Veronesi,20069
Pupi Avati,42399
Frank Woodruff,129535
Heidi Ewing,84190
Rachel Grady,84190
Akan Satayev,78464
Adam Smith,97933
Jiří Menzel,106124
Věra Chytilová,106124
Jaromil Jireš,106124
Jan Němec,106124
Evald Schorm,106124
Zafar Hai,53909
M.R. Shahjahan,53909
Peter Fleischmann,64454
Vincente Minnelli,4822
Robert Hall,55723
Helvio Soto,67441
Jeff Beesley,19823
Paul Tassie,112973
Mateo Gil,38091
Jesse Baget,122930
Gregory McQualter,128280
David Ayer,77016
Rouben Mamoulian,52432
Joe Swanberg,84348
Matt Bettinelli-Olpin,84348
Glenn McQuaid,84348
Ti West,84348
Adam Wingard,84348
David Bruckner,84348
Tyler Gillett,84348
Justin Martinez,84348
Chad Villella,84348
Radio Silence,84348
Frederick Wiseman,47059
Bill Marchant,47462
Stephen Chbosky,84892
Thomas Vinterberg,103663
Leos Carax,103328
Ricki Stern,111174
Anne Sundberg,111174
Hafsteinn Gunnar Sigurðsson,115712
Rafi Pitts,52767
Leslie Zemeckis,91911
Afonso Poyart,102784
Salim Akil,88036
George Augusto,68663
Savina Dellicour,68663
Jill Sprecher,51996
Rodrigo Cortés,75638
Olivier Megaton,82675
Lee Daniels,82390
Paul Joyce,101803
Will Lovelace,83589
Dylan Southern,83589
Alexander Korda,38719
Sacha Guitry,76703
Jai Al-attas,97310
Noriyuki Abe,17165
David Hinton,223195
Peter Rinaldi,270372
Heidi Elise Beaver,270372
Dean Kavanagh,270372
Rouzbeh Rashidi,270372
Roy Rezaali,270372
Kate Shults,270372
Christopher Michael Beer,270372
Ermanno Olmi,148408
Naomi Kawase,255948
Mika Kaurismäki,128203
Nikolaj Arcel,88273
Mark Tonderai,82505
Kevin O'Neill,128564
Joe D'Amato,5422
Christopher Ray,86703
Ida Lupino,83670
Jason Michael Brescia,127700
Rainer Werner Fassbinder,42203
Johnnie To,45397
Wai Ka-Fai,45397
John Sullivan,126509
Dinesh D'Souza,126509
Rémi Bezançon,77462
Frédéric Beigbeder,85735
Rúnar Rúnarsson,91913
Vincent Garenq,83801
Mathieu Roy,79172
Harold Crooks,79172
Edward Sedgwick,104557
Lee Sholem,64071
John Ford,168217
Pascal Laugier,86597
Xavier Dolan,110160
Rob Reiner,101731
Joshua Leonard,74830
Richard Boleslawski,82096
Lisa Azuelos,80271
Jean Grémillon,64897
Jan Němec,105348
Wayne Blair,110146
Lamont Johnson,142585
Ice-T,84342
Andy Baybutt,84342
Hart Bochner,15936
Evald Schorm,104306
Jacques Audiard,97365
John Ford,131360
Kazui Nihonmatsu,124597
Hajime Sato,42628
Hiroshi Matsuno,124423
Arthur Crabtree,81678
Leslie Arliss,41996
Habib Faisal,103640
Charles Band,10089
Adrián García Bogliano,123359
Kevin Carraway,84577
Joachim Rønning,70667
Espen Sandberg,70667
Dan Cutforth,101267
Jane Lipsitz,101267
Pál Fejős,130717
Georgiy Kropachyov,57230
Konstantin Ershov,57230
Alexander Korda,43687
James Ivory,134738
Toshio Masuda,71720
Peter Jones,135312
Jörn Donner,170263
Kevin Brownlow,197726
Marta Arribas,100085
Ana Pérez,100085
J. Stuart Blackton,370044
Henry Jaglom,53898
Gary Hustwit,77269
Gene Nelson,170517
Herbert L. Strock,110336
Christopher Bird,91250
Kevin Brownlow,91250
Richard Schickel,131671
David Heeley,262243
Stéphane Brizé,537
Marshall Lewy,84180
Petter Næss,47405
Gilbert Lukalia,135547
Kevin Macdonald,90125
Tim Burton,62214
Daniel Farrands,15004
Jerry Seinfeld,61372
John Moffitt,61372
Henri Verneuil,151232
Arto Halonen,161456
Scott Derrickson,82507
Charles Kiselyak,288121
Hugh Munro Neely,197733
Michael Matessino,92171
Cess Silvera,13830
Lyndale V. Pettus,13830
Adam Doench,13830
Basil Dearden,64291
Mitch Glazer,38753
Dustin Lance Black,102639
Genndy Tartakovsky,76492
Chiara Clemente,207459
Christopher Kenneally,110354
Alex Gregory,69778
Peter Huyck,69778
David Naylor,196738
Frederick Baker,283101
St. Claire Bourne,288421
Shari Springer Berman,292547
Robert Pulcini,292547
Gordon Flemyng,16387
Matthew Lillard,97683
Louis King,33390
Eugene Forde,33391
Joe Roth,39062
James Ivory,109600
Alfonso Cuarón,49971
Andrey Malyukov,40709
Roger Corman,48202
Seijun Suzuki,71723
Alex Nicol,34078
Michel Gondry,30953
Spike Jonze,30953
Danny Cannon,30953
Paul White,30953
Sophie Muller,30953
Chris Cunningham,30953
Eiko Ishioka,30953
lynn fox,30953
John Kricfalusi,30953
Alexander McQueen,30953
Jean-Baptiste Mondino,30953
Nick Knight,30953
Vinoodh Matadin,30953
Stephanie Sednaoui,30953
Inez van Lamsweerde,30953
Chris Lavis,35253
Maciek Szczerbowski,35253
Ben Affleck,68734
Martin McDonagh,86838
Ry Russo-Young,84317
Jim Field Smith,79697
John Putch,134371
Ben Drew,109843
Josh Radnor,84306
Joe D'Amato,40075
Lars Molin,80059
Michael Gordon,39779
Gene Feldman,340543
Kevin Tostado,86726
Griff Furst,116463
Steve Barron,38280
Benoît Jacquot,99579
Michael Damian,72391
Eugene Jarecki,84284
Amy Berg,84351
Stefan Forbes,18112
Hideki Takeuchi,105210
Markus Schleinzer,78604
D.A. Pennebaker,57722
Chris Hegedus,57722
Edward Dmytryk,131837
Allan Dwan,89723
Mike Disa,57089
Koreyoshi Kurahara,95503
Amber Benson,49250
Adam Busch,49250
Aaron Harvey,75736
Corey Allen,202973
Cy Endfield,27543
Jay Anania,122928
Nagisa Ōshima,108512
Raffaello Matarazzo,149190
Marcel Carné,45000
Vilgot Sjöman,50950
Richard Schickel,288105
John R. Cherry III,288413
Robert Mandel,98303
Hasko Baumann,55327
Gerard Johnson,32904
Jeremy Seifert,82642
Bertrand Blier,50845
Koreyoshi Kurahara,95508
Becky Smith,91122
David France,84286
Paco Plaza,80280
Archie Mayo,110525
Anurag Kashyap,117691
Sean Stone,122804
Glendyn Ivin,27480
Patricia Riggen,82618
Laurent Tirard,99770
King Vidor,72479
Robert Stevenson,106016
Michael Apted,116167
Allan Dwan,43172
Vicente Aranda,60985
Robert Favreau,49846
Brian Knappenberger,97690
Darren Lynn Bousman,135368
Antonio Negret,82485
Jean Becker,9736
Henry Joost,82990
Ariel Schulman,82990
Leszek Dawid,135161
Hy Averback,59897
Rune Schjøtt,99650
Stephen Fung,121823
Raffaello Matarazzo,66893
Kazui Nihonmatsu,42712
Jay Chandrasekhar,98066
Victor Salva,86759
Mitsuru Meike,71261
Joseph McGrath,6078
Justin Hardy,75244
Esmé Lammers,48770
Jordan Roberts,94104
Rob Cohen,94348
Mads Brügger,84172
Tom Tykwer,83542
Lilly Wachowski,83542
Lana Wachowski,83542
Mike Kaplan,171961
John Dorr,171961
Javier Soto,72867
Bruce Ricker,288122
Ariel Vromen,17216
Charlie Russell,108901
Phillip Montgomery,105942
Ismaël Ferroukhi,85741
Julian Jarrold,133557
Marten Persiel,91030
Paul Sen,89638
Billy Samoa Saleebey,17375
Michael J. Bassett,61012
Tom Thurman,288193
Yuji Moriyama,288037
Hiroshi Ishiodori,288037
Herb Freed,27420
Phil Flores,26233
Mitchell Altieri,26233
Don Hartman,24863
Jon Gunn,43937
Marc Rothemund,149763
Simon Kaijser,86983
Per Fly,41530
Paul Davis,61997
Roy Rowland,37635
Jerome Storm,174946
Zhang Meng,72245
Atiq Rahimi,128158
Dariush Mehrjui,43761
Curtis Hanson,82684
Michael Apted,82684
Joseph Garner,117266
Frank Coraci,87826
Richard Schickel,262988
Gösta Werner,288298
Mark L. Lester,51911
Mark L. Lester,127756
P.J. Hogan,126797
Andrew Dominik,64689
Bart Layton,84287
Marius Markevicius,84318
Ben Lewin,113947
Joe Anderson,288117
Carole Langer,288295
Henry King,56558
John Cassavetes,88912
Lawrence Gough,39814
William A. Graham,65049
James Westby,80048
Lenny Abrahamson,128248
John Asher,128639
Mark Joffe,71730
James Ponsoldt,84341
Brant Sersen,24385
David Ross,13078
Jim Finn,172474
Rich Moore,82690
Hal Ashby,47878
Gustavo Graef-Marino,27058
David O. Russell,82693
Robert Zemeckis,87502
Emad Burnat,84170
Guy Davidi,84170
Joe Wright,96724
Ang Lee,87827
John Paddy Carstairs,74545
Douglas Aarniokoski,84226
Don Argott,132185
RZA,97430
Milagros Mumenthaler,85544
Pat Shields,288438
Richard Bates Jr.,84194
Lorraine Lévy,125623
Kimble Rendall,118957
Andrew Goth,46429
Larry Shaw,119639
Ted Kotcheff,26405
Daniel Barnz,82631
Barry Levinson,123105
Nancy Savoca,102640
Lasse Hallström,133458
Karan Johar,138122
David Trueba,84308
Keith Samples,35683
Nyrki Tapiovaara,286267
Hugo Hytönen,286267
Jacob Aaron Estes,135647
Bradley Rust Gray,105531
Yaron Zilberman,121879
Fumihiko Sori,13391
Frédéric Jardin,79070
Philip Moeller,110540
Bill Corcoran,24617
Paul Ziller,63957
Tor Ramsey,34004
Luc Besson,77878
Eric Idle,32694
Sergey Bondarchuk,88564
Maïwenn,14720
Andrew Morahan,19139
Simon West,127493
Michael Haneke,86837
Daniel Raim,109516
Sion Sono,98631
Katie Dellamaggiore,95808
Daniel Auteuil,62580
Hiroshi Inagaki,20528
Wong Ching-Po,38030
John Ketcham,73646
William Fruet,40343
Ulli Lommel,42939
Jeff Tremaine,65851
Lara Shapiro,19794
Matthias Hoene,114606
Matt Ross,84166
Ciaran Foy,52001
Hur Jin-Ho  ,121602
Richard Jefferies,58790
Roel Reiné,78049
Jack Sholder,12594
Lisanne Pajot,80215
James Swirsky,80215
Jay Oliva,123025
Costa-Gavras,121793
Peter Timm,43652
Keith Bearden,56928
Michael Stevens,82911
Terry Benedict,149586
Olias Barco,45585
Steven Spielberg,72976
Todd Rohal,135708
William Keighley,137429
Caroline du Potet,53354
Éric du Potet,53354
Jérôme Le Gris,68280
King Vidor,110253
Robert Altman,132961
Amy Heckerling,73935
Quentin Lawrence,37343
Cosmo Jarvis,126056
Mary Harron,91549
Veronica Kedar,144271
Kirby Dick,84288
Umesh Shukla,135718
Stuart Hagmann,51956
Bill Condon,50620
Alex Rotaru,105586
Frank Borzage,120676
Jim Fall,82099
Jérôme Cornuau,16276
Alain Resnais,63172
Jacques Doillon,63172
Jean Rouch,63172
Stephen Frears,59517
Jamie Linden,58547
Michael Walker,84323
Dan Bradley,60747
Tom Lin,85878
Peter Ramsey,81188
Stanley Kubrick,45314
Gilles Grangier,59434
Yôji Yamada,25746
Hiroshi Inagaki,49363
George McCowan,108282
João Jardim,156180
Nicolas Vanier,13678
Guillaume Nicloux,62012
Albert Dupontel,13728
Crispian Mills,101519
Chris Hopewell,101519
William K. Howard,22969
William Dieterle,50675
Robert Aldrich,32070
Johannes Roberts,114958
Stefan Ruzowitzky,97614
Jean-Paul Lilienfeld,16277
William A. Wellman,98536
Ray Enright,245984
Robert Z. Leonard,190407
Henry Koster,83098
Arthur Dreifuss,185147
Masato Harada,129609
Guy Maddin,288146
Babette Mangolte,217724
David Hugh Jones,30998
Mervyn LeRoy,43363
Buster Keaton,51389
Roy Rowland,51389
Edward Sedgwick,51389
Jack Donohue,249264
Lise Birk Pedersen,84326
Kresten Vestbjerg Andersen,16016
Thorbjørn Christoffersen,16016
Neil Jordan,102780
Steven Kampmann,112136
Anne Renton,91930
Stewart Hendler,119431
Scott Speer,85446
Jack Donohue,89702
Tova Magnusson,62069
Víctor García,70584
Jeff Kurtti,135313
Yuji Moriyama,288293
Austin Jack Lynch,285594
William Berke,94480
Rolfe Kanefsky,24409
Peter Godfrey,62720
Stobe Harju,75204
Erik Skjoldbjærg,48161
Marco De Angelis,328712
Antonio Di Trapani,328712
Billy Corben,114490
Dave Kehr,288292
Carlos Rodríguez,288296
Jack Haley Jr.,238397
James Naughton,82781
Gregory La Cava,144784
Marshall Cook,82685
Allan Dwan,38716
Ken Burns,130002
Mitch Schultz,53778
Dylan C. Brown,104859
Philippe Garrel,80440
Richard Wallace,185934
Richard Wallace,229610
Harry Lachman,31621
John Gorrie,119916
Lo Wei,18666
Lo Wei,46111
Chen Chi-Hwa,40829
Chen Chi-Hwa,46114
Costa-Gavras,4311
Georges Lautner,33360
Michel Audiard,33360
Jean-Jacques Annaud,10792
Garrett Brawith,70863
Chris Kraus,82708
Władysław Pasikowski,143800
John Kahrs,140420
Lo Wei,18758
Lo Wei,18735
Jackie Chan,19274
Kenneth Tsang,19274
Lo Wei,46124
Chen Chi-Hwa,18867
Hervé P. Gustave,220106
Michel Munz,26152
Gérard Bitton,26152
Michel Ocelot,13679
Bénédicte Galup,13679
Ken Burns,51594
Jay Alaimo,26168
Ken Burns,67079
Albert Pyun,28790
Hugh David,232005
Brandon Chesbro,21317
Craig Moss,94380
Debbie Isitt,49522
Brian Levant,125504
Bradford May,40900
Chu Yen-ping,38425
Lo Wei,18741
Chuan Chen,18741
Terry Miles,91333
James Oxford,57529
Bruce Beresford,98545
Ari Folman,152795
Larry Elikann,294261
Duncan Bridgeman,139325
Sacha Gervasi,112336
Paolo Taviani,96821
Vittorio Taviani,96821
Michael Cohn,45006
Robert Lamoureux,93289
Jan Kounen,104718
Diane Kurys,80220
Maurice Hatton,128637
Goro Miyazaki,83389
Takeshi Koike,71883
William Keighley,259292
Irving Cummings,43157
Harold S. Bucquet,97598
Yasunori Ide,55615
Susan Woll,197752
Bernard Émond,288168
Masaaki Yuasa,61591
Koji Masunari,61591
Sammo Hung,25539
Chris D'Arienzo,44594
Antti Jokinen,135225
Hong Sang-soo,85525
Sammo Hung,10044
Sammo Hung,18707
David Richards,125409
Yves Lavandier,64362
Osamu Dezaki,81850
Claude Lelouch,34280
Michael Pressman,146405
Jackie Chan,76349
张立 | Zhang Li,76349
Jiang Ping,45682
Gangliang Fang,45682
Cheung Yam-Yim,10275
Cheung Yam-Yim,37030
Dori Berinstein,80387
Bennett Davlin,36960
Liu Chia-Liang,37032
Sheldon Wilson,81179
W.S. Van Dyke,147829
Ken Burns,142051
Christian Petzold,88284
Bill Jones,110392
Jeff Simpson,110392
Ben Timlett,110392
Irving Cummings,38769
Edwin L. Marin,200447
Elliott Nugent,77012
Peter Jackson,49051
Elfi Mikesch,288290
David Gregory,288259
Forgács Péter,288288
Jet Li,15770
Billy Tang,35038
Tsui Hark,20811
Wong Jing,10852
Edward Burns,127916
Roger Michell,87504
Stephen Frears,84305
Miloš Forman,48599
Scott Marshall,76297
Steve Rash,106135
Corey Yuen Kwai,18725
Ching Siu-Tung,31027
Sammo Hung,10620
Lau Kar-Wing,10620
Wei Tung,10616
Chuan Chen,411432
Chik Ngai-Hung,411432
Yi-Hsiung Chi,411432
Eric Civanyan,40004
Bertrand Blier,63481
Scott Culver,40722
Eric Schaeffer,83738
Andrés Wood,80717
Mathieu Kassovitz,76609
Pierre Schöller,8941
Emmanuel Laurent,64074
Katja Raganelli,197723
Eytan Fox,117629
Aurélien Gerbault,288101
Joe Maggio,76800
Kenny Bee,147590
Richard Thorpe,138357
John Lyde,65515
Anurag Basu,127501
Paquito del Bosco,279852
Kathryn Bigelow,97630
Kleber Mendonça Filho,97989
Chris Sullivan,130445
Jeff Orlowski,84185
Brandon Cronenberg,125490
Auguste Lumière,160
Louis Lumière,160
Jean-Paul Salomé,11540
Bernard Campan,37653
Didier Bourdon,37653
Chris Hartwill,26656
Dan Rosen,121147
Orson Welles,84636
Orson Welles,116800
Shûichi Okita,122336
David Barrett,139567
Jonathan Levine,82654
Jaymes Thompson,94583
Akihiko Shiota,16221
Antonio D'Ambrosio,149172
Alexandre Courtès,96648
Bertrand Tavernier,38414
Marc Esposito,19099
Quentin Dupieux,83186
Marialy Rivas,84354
Michael Winterbottom,85542
Feng Xiaogang,44560
Jennifer Chambers Lynch,116979
Richard Benjamin,66722
Diane Bertrand,46280
Bob Kelljan,28733
Rick Alverson,84187
Vishal Bhardwaj,56338
Kim Yong-gyun,64792
Edward Dmytryk,27116
John S. Robertson,43895
Gabriele Muccino,77875
Irving Cummings,43268
Miguel Courtois,13471
Takuji Kitamura,36172
Marty Callner,71378
Anne Fletcher,82687
Jack Cardiff,29722
Michael Mohan,84333
Christopher McQuarrie,75780
Quentin Tarantino,68718
Judd Apatow,89492
Shyam Ramsay,99106
Tulsi Ramsay,99106
Dirk Campbell,41153
Daniel Mann,42532
Andrzej Żuławski,70410
Yoshihiro Ishikawa,64876
Paul Norman,44470
Andrew Adamson,94352
Juan Antonio Bayona,80278
Joseph L. Mankiewicz,86778
Tom Hooper,82695
Cesare Canevari,39987
Nicholas Ozeki,85652
Robert Parrish,114104
Brian Dannelly,87440
Paul Owens,151870
Paul Shapiro,44732
Matt Cooper,16315
Martin Kunert,16315
David Semel,16315
Harry Keller,78550
Jason Woliner,30587
David Chase,128270
Dustin Hoffman,121826
Steven C. Miller,139455
Tim Fywell,63517
Antoine de Caunes,14419
Philippe de Chauveron,35818
Hamilton Luske,22752
Ned Farr,46564
Irvin Berwick,66745
Hans Alfredson,135390
Václav Vorlíček,65904
Harold Cronk,89593
Hamilton MacFadden,46159
William A. Seiter,27597
William A. Seiter,38727
Wang Xiaoshuai,98232
Denis Thybaud,61658
Majid Majidi,43767
David Guy Levy,97051
Vikram Gandhi,98886
Jacques Demy,31551
Peter Godfrey,242378
David Weaver,81303
Keoni Waxman,118683
Fred Schepisi,98932
Jim Wynorski,28751
Harry Bromley Davenport,55952
Harry Bromley Davenport,57597
Bille Woodruff,235271
Sheldon Reynolds,50177
Ferzan Ozpetek,47953
Marc Goldstein,63171
Zak Knutson,95511
Joey Figueroa,95511
Steven Lisberger,22379
Scott Willis,115400
Dietrich Brüggemann,130736
Ron Underwood,24446
Paul Hoen,44244
Max Giwa,41592
Dania Pasquini,41592
Enzo G. Castellari,48490
Dominic Burns,89481
Damir Lukacevic,73283
Neal Israel,18038
Risto Jarva,161273
Jari Halonen,177522
Staffan Lindberg,30252
Tomáš Luňák,86819
Alejandro Brugués,74726
Andy Fickman,88042
Ronna Gradus,104732
Jill Bauer,104732
Damon Russell,63147
Don Coscarelli,75761
Craig Teper,81515
David Lickley,50081
Jack Bernhard,41487
Whitney Smith,83479
